taxonomy,Lon,Lat,BALoccupants,BALoccupantsSTD,BALstructural,BALstructuralSTD,BELoccupants,BELoccupantsSTD,BELstructural,BELstructuralSTD,CHoccupants,CHoccupantsSTD,CHstructural,CHstructuralSTD,EAoccupants,EAoccupantsSTD,EAstructural,EAstructuralSTD,NFoccupants,NFoccupantsSTD,NFstructural,NFstructuralSTD,SToccupants,SToccupantsSTD,STstructural,STstructuralSTD,SFoccupants,SFoccupantsSTD,SFstructural,SFstructuralSTD,SUoccupants,SUoccupantsSTD,SUstructural,SUstructuralSTD,ISKoccupants,ISKoccupantsSTD,ISKstructural,ISKstructuralSTD,ISHAMoccupants,ISHAMoccupantsSTD,ISHAMstructural,ISHAMstructuralSTD
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.6093,42.9341,0.0236028,,68874.9,,0.28162,,333357.0,,0.900699,,724705.0,,0.354873,,384325.0,,2.92302,,1637910.0,,1.50668,,1035470.0,,0.736409,,628647.0,,0.0312693,,81973.0,,2.55262,,1499130.0,,2.54395,,1495500.0,
CR+CIP/LFM+DUC/FC/HBET:1-7,74.6093,42.9341,0.0185857,,177738.0,,0.227133,,754995.0,,0.7208680000000001,,1509540.0,,0.24208200000000002,,770890.0,,3.6125199999999995,,4383190.0,,1.2850700000000002,,2190640.0,,0.5264909999999999,,1232340.0,,0.0128453,,145919.0,,2.3113599999999996,,3236740.0,,2.30266,,3228390.0,
CR+PC/LWAL+DUC/FC/HBET:1-16,74.6093,42.9341,0.00253984,,74051.0,,0.0584124,,435203.0,,0.248527,,990726.0,,0.0648378,,448443.0,,1.9244700000000001,,3524740.0,,0.5105810000000001,,1533570.0,,0.169667,,782300.0,,0.0016166,,57364.3,,1.07341,,2436440.0,,1.06835,,2428990.0,
MUR+MOCL/LWAL+DNO/FC/HBET:1-2,74.6093,42.9341,0.000374969,,14143.5,,0.00377546,,90047.5,,0.010518600000000001,,203037.0,,0.00396397,,92673.6,,0.040988,,600631.0,,0.017394099999999996,,303870.0,,0.00794171,,161464.0,,0.000265041,,10787.2,,0.028562900000000002,,451367.0,,0.0284724,,450220.0,
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.6093,42.9341,4.89077e-07,,494.449,,0.000103595,,9433.21,,0.000842283,,36364.4,,0.000117129,,10063.1,,0.0155519,,295365.0,,0.00226077,,72494.8,,0.000510335,,25752.6,,1.26586e-07,,306.573,,0.00598682,,147041.0,,0.00594787,,146335.0,
MUR+ADO/LWAL+DNO/FW/HBET:1,74.6093,42.9341,0.00349229,,6524.12,,0.0312511,,33892.3,,0.0810193,,69410.9,,0.032567900000000004,,34623.2,,0.2782,,178408.0,,0.128718,,98984.1,,0.062313,,56586.4,,0.00250562,,5147.24,,0.201801,,139694.0,,0.201223,,139385.0,
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.6093,42.9341,0.018722,,169622.0,,0.197889,,901138.0,,0.56426,,1900580.0,,0.20830100000000001,,922808.0,,2.25568,,5252790.0,,0.942681,,2767630.0,,0.423754,,1535960.0,,0.013119799999999997,,133677.0,,1.56253,,4012550.0,,1.55749,,4002940.0,
MCF+MOC/LWAL+DNO/FC/HBET:1-5,74.6347,42.9378,0.00144877,,17833.7,,0.018517,,96475.8,,0.0720056,,243703.0,,0.025368900000000003,,117377.0,,0.433407,,879029.0,,0.135786,,382420.0,,0.053895900000000004,,197534.0,,0.000777895,,12032.1,,0.25845799999999997,,606543.0,,0.258123,,605965.0,
CR+PC/LWAL+DUC/FC/HBET:1-16,74.6347,42.9378,0.000524572,,14794.4,,0.0108538,,74430.9,,0.053978599999999995,,181532.0,,0.0160274,,89645.9,,0.466675,,687952.0,,0.113551,,284057.0,,0.038698,,147916.0,,0.00025379,,10130.3,,0.245031,,457822.0,,0.244657,,457365.0,
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.6347,42.9378,0.012818799999999998,,23223.7,,0.110351,,97533.4,,0.390077,,225475.0,,0.168463,,127694.0,,1.3876600000000001,,540619.0,,0.665651,,325607.0,,0.33018400000000003,,200490.0,,0.0143577,,25263.3,,1.15262,,477259.0,,1.15136,,476889.0,
CR+CIP/LFM+DUC/FC/HBET:1-7,74.6347,42.9378,0.0104781,,101961.0,,0.10678699999999999,,379407.0,,0.376987,,803143.0,,0.14221099999999998,,441361.0,,2.0487900000000003,,2455310.0,,0.683467,,1176480.0,,0.286998,,673414.0,,0.00600317,,75952.0,,1.2533100000000001,,1759090.0,,1.25177,,1757610.0,
UNK,74.6347,42.9378,0.0006231380000000001,,5464.8,,0.00596167,,30735.0,,0.019809599999999997,,77361.4,,0.00781527,,37423.1,,0.0938717,,260318.0,,0.034637,,119757.0,,0.0152719,,62869.2,,0.000357891,,3636.03,,0.06054690000000001,,185230.0,,0.0604784,,185064.0,
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.6347,42.9378,3.7502499999999996e-07,,259.212,,4.25758e-05,,4134.48,,0.000426716,,19150.3,,7.14124e-05,,5783.58,,0.011382,,190793.0,,0.00125044,,40271.6,,0.000273746,,14086.1,,1.6115899999999998e-08,,122.637,,0.00375457,,87194.9,,0.00374494,,87038.7,
MUR+ADO/LWAL+DNO/FW/HBET:1,74.6347,42.9378,0.0019742,,3721.04,,0.014702000000000002,,16689.0,,0.0416497,,36462.3,,0.0184945,,19644.0,,0.151456,,97820.1,,0.06706419999999999,,52503.6,,0.033151599999999996,,30525.3,,0.00120656,,2617.34,,0.106617,,74873.7,,0.106517,,74819.4,
MUR+MOCL/LWAL+DNO/FC/HBET:1-2,74.6347,42.9378,0.00101109,,26349.9,,0.00845441,,142730.0,,0.0258839,,346272.0,,0.0108463,,172341.0,,0.10766600000000001,,1077180.0,,0.0434395,,524024.0,,0.0202788,,283746.0,,0.000601649,,17638.4,,0.0724717,,787911.0,,0.0723965,,787254.0,
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.6347,42.9378,0.0068966,,47654.4,,0.060470800000000005,,218109.0,,0.189939,,491421.0,,0.0781249,,258368.0,,0.8116909999999999,,1423650.0,,0.322182,,722973.0,,0.148105,,408335.0,,0.00404884,,33455.6,,0.542804,,1060170.0,,0.54223,,1059340.0,
MCF+MOC/LWAL+DNO/FC/HBET:1-5,74.6572,42.9351,0.000502897,,3568.0,,0.00570201,,16517.4,,0.025750099999999998,,45248.8,,0.010134899999999999,,23750.3,,0.148801,,159661.0,,0.0488659,,71339.9,,0.0200764,,37800.1,,0.00020704,,2105.12,,0.0932872,,113899.0,,0.0934199,,114015.0,
CR+PC/LFLS+DUC/FC/HBET:5-9,74.6572,42.9351,0.00200826,,29663.0,,0.0195041,,93739.2,,0.08708660000000001,,214299.0,,0.038617900000000004,,133873.0,,0.370859,,529982.0,,0.15967,,310373.0,,0.07552610000000001,,196055.0,,0.00196042,,29571.4,,0.305888,,470555.0,,0.306348,,471012.0,
CR+CIP/LWAL+DNO/FC/HBET:8-16,74.6572,42.9351,0.00265021,,136828.0,,0.0335923,,502501.0,,0.177304,,1255940.0,,0.0723132,,748949.0,,0.895266,,3394500.0,,0.346607,,1880720.0,,0.151976,,1140320.0,,0.00262235,,135886.0,,0.714594,,2965530.0,,0.715803,,2968710.0,
UNK,74.6572,42.9351,0.00113178,,10321.1,,0.00944909,,49631.9,,0.03485119999999999,,134164.0,,0.0154326,,71239.3,,0.15798099999999998,,439596.0,,0.06086419999999999,,207854.0,,0.027961400000000004,,112518.0,,0.0005204,,5949.11,,0.106405,,322812.0,,0.10653399999999999,,323117.0,
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.6572,42.9351,0.0172824,,42600.7,,0.12729400000000002,,157679.0,,0.47106099999999995,,383809.0,,0.23025500000000002,,233408.0,,1.6280700000000001,,916458.0,,0.799215,,556592.0,,0.414525,,349813.0,,0.0167905,,42235.9,,1.3957600000000001,,825822.0,,1.39752,,826554.0,
CR+PC/LWAL+DUC/FC/HBET:1-16,74.6572,42.9351,0.00153269,,60021.5,,0.0278402,,255210.0,,0.174029,,678588.0,,0.056789,,360963.0,,1.50745,,2571170.0,,0.377698,,1076430.0,,0.129689,,567918.0,,0.000538741,,36302.9,,0.833461,,1763360.0,,0.834946,,1765320.0,
CR+CIP/LFM+DUC/FC/HBET:1-7,74.6572,42.9351,0.026425599999999997,,253950.0,,0.23316399999999998,,836536.0,,0.9312,,1897810.0,,0.392115,,1113880.0,,4.90512,,5738540.0,,1.6987,,2799840.0,,0.7372029999999999,,1629900.0,,0.0121053,,171235.0,,3.13564,,4226130.0,,3.13988,,4229990.0,
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.6572,42.9351,3.83081e-06,,500.744,,7.99746e-05,,4637.34,,0.000534509,,22465.4,,0.000159461,,8194.65,,0.00963121,,209997.0,,0.00131851,,46792.5,,0.000397231,,17524.7,,6.83884e-07,,216.86700000000002,,0.00362711,,102305.0,,0.00363447,,102464.0,
MUR+MOCL/LWAL+DNO/FC/HBET:1-2,74.6572,42.9351,0.000990052,,37445.9,,0.00713741,,173176.0,,0.023808900000000004,,448006.0,,0.011190899999999998,,244673.0,,0.09488300000000001,,1358460.0,,0.0398172,,677783.0,,0.0193846,,378585.0,,0.00047899300000000004,,21758.2,,0.0664162,,1022870.0,,0.06648899999999999,,1023760.0,
MUR+ADO/LWAL+DNO/FW/HBET:1,74.6572,42.9351,0.00536041,,9741.0,,0.0341305,,37756.0,,0.10368599999999999,,87210.0,,0.051576300000000005,,51052.7,,0.362388,,229314.0,,0.166129,,125585.0,,0.08564630000000001,,75035.9,,0.00270264,,6063.56,,0.26408400000000004,,179839.0,,0.264342,,179974.0,
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.6572,42.9351,0.014678299999999998,,132858.0,,0.11184200000000001,,527232.0,,0.383849,,1263520.0,,0.177532,,721857.0,,1.5661,,3579650.0,,0.648243,,1860180.0,,0.311345,,1079740.0,,0.00694676,,82538.9,,1.09065,,2739110.0,,1.09186,,2741360.0,
W/LWAL+DUC/FW/HBET:1-2,74.6809,42.9349,8.687960000000001e-06,,655.423,,6.47767e-05,,2870.99,,0.000235677,,7578.48,,0.00011562600000000001,,4387.95,,0.000849913,,20346.8,,0.000392735,,11241.1,,0.00019496599999999998,,6523.13,,3.6544300000000005e-06,,353.12300000000005,,0.000647287,,16525.8,,0.000647994,,16539.6,
CR+PC/LWAL+DUC/FC/HBET:1-16,74.6809,42.9349,0.00107929,,31953.3,,0.015324100000000002,,121185.0,,0.0959383,,319306.0,,0.035374199999999995,,182612.0,,0.679254,,1044620.0,,0.201606,,493854.0,,0.0741217,,273261.0,,0.000363796,,18553.7,,0.431737,,787679.0,,0.43249099999999996,,788532.0,
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.6809,42.9349,0.0472484,,84105.7,,0.332185,,286206.0,,1.23712,,693717.0,,0.652174,,445321.0,,3.7100400000000002,,1496490.0,,2.04432,,986973.0,,1.1125,,642175.0,,0.0436949,,80546.7,,3.47203,,1434890.0,,3.4763300000000004,,1436140.0,
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.6809,42.9349,0.0043247,,29229.6,,0.0285878,,104403.0,,0.0992999,,249944.0,,0.0497465,,151930.0,,0.355677,,637954.0,,0.16407,,360847.0,,0.0825079,,217633.0,,0.0019475,,17484.2,,0.269892,,520833.0,,0.270189,,521253.0,
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.6809,42.9349,1.72568e-05,,1170.83,,0.000209756,,8640.59,,0.00122293,,41206.8,,0.000443465,,16862.9,,0.0167695,,315896.0,,0.00285531,,83089.7,,0.00095714,,33256.7,,3.3483099999999996e-06,,488.66900000000004,,0.00758834,,176579.0,,0.00760372,,176854.0,
MUR+ADO/LWAL+DNO/FW/HBET:1,74.6809,42.9349,0.024464,,44272.5,,0.136998,,154863.0,,0.419626,,357120.0,,0.224795,,222033.0,,1.30253,,852139.0,,0.658138,,504517.0,,0.354392,,312863.0,,0.011724700000000001,,26523.6,,1.02358,,708694.0,,1.02457,,709217.0,
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.5417,42.9225,8.31542e-05,,795.684,,0.00171383,,6380.15,,0.00358461,,10770.3,,0.0009655489999999999,,4197.49,,0.00661294,,16880.3,,0.00527805,,14303.8,,0.00241351,,8045.64,,9.674690000000001e-05,,882.789,,0.00831463,,19992.3,,0.00770145,,18895.9,
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.5417,42.9225,2.98338e-09,,7.008719999999999,,5.16073e-06,,368.25300000000004,,2.5449299999999997e-05,,1056.05,,1.5343200000000002e-06,,169.138,,0.000121636,,3101.28,,5.7944e-05,,1877.45,,1.1801800000000001e-05,,620.081,,3.3300000000000003e-09,,8.425510000000001,,0.00015852,,3828.97,,0.000133196,,3383.82,
MUR+ADO/LWAL+DNO/FW/HBET:1,74.5417,42.9225,0.000256461,,512.99,,0.00412018,,3961.01,,0.00797432,,6504.11,,0.00243127,,2639.4,,0.0137674,,9892.88,,0.011272200000000001,,8485.28,,0.00557317,,4929.5,,0.00029476299999999997,,568.808,,0.016855000000000002,,11558.6,,0.015757,,10977.1,
CR+CIP/LFINF+DNO/FC/HBET:3-7,74.5679,42.9294,0.00235543,,27394.1,,0.0407017,,135680.0,,0.12247999999999999,,254984.0,,0.0336381,,120274.0,,0.23930500000000002,,382814.0,,0.206831,,352673.0,,0.08857430000000001,,209015.0,,0.00385813,,36670.6,,0.370841,,513901.0,,0.35289499999999996,,497428.0,
CR+PC/LFLS+DUC/FC/HBET:5-9,74.5679,42.9294,0.00192279,,26308.5,,0.034003399999999996,,129619.0,,0.104528,,243512.0,,0.028080900000000002,,114973.0,,0.208142,,367010.0,,0.178802,,337526.0,,0.0751291,,199559.0,,0.00316636,,35218.1,,0.32604,,494485.0,,0.309785,,478345.0,
UNK,74.5679,42.9294,0.000812085,,8094.08,,0.0162417,,76487.4,,0.040350300000000006,,153317.0,,0.0108632,,55477.8,,0.0996502,,310549.0,,0.06509580000000001,,222784.0,,0.0272745,,112556.0,,0.000789179,,7950.3,,0.10821900000000001,,331403.0,,0.10373900000000001,,320644.0,
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.5679,42.9294,0.017001099999999998,,43783.9,,0.253421,,272081.0,,0.676897,,527805.0,,0.21128400000000003,,238259.0,,1.21076,,785274.0,,1.0742200000000002,,728143.0,,0.5059100000000001,,430195.0,,0.0273414,,61187.7,,1.78486,,1040690.0,,1.7100400000000002,,1009700.0,
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.5679,42.9294,0.0,,20.0328,,4.92873e-06,,1925.04,,7.281739999999999e-05,,7053.59,,1.50773e-06,,1096.05,,0.000989785,,32171.8,,0.000257854,,14286.6,,2.78765e-05,,4175.51,,0.0,,19.8239,,0.0009220869999999999,,31008.0,,0.000831244,,29037.8,
CR+PC/LWAL+DUC/FC/HBET:1-16,74.5679,42.9294,0.00134857,,64145.9,,0.07712619999999999,,517026.0,,0.272334,,1029940.0,,0.046547399999999996,,381029.0,,0.960615,,2203650.0,,0.52463,,1523160.0,,0.161745,,755249.0,,0.00133923,,63205.8,,1.07225,,2369770.0,,1.00939,,2281390.0,
CR+CIP/LFM+DUC/FC/HBET:1-7,74.5679,42.9294,0.0189418,,215823.0,,0.41059700000000005,,1192370.0,,1.08036,,2131410.0,,0.271,,918860.0,,2.8789599999999997,,4048030.0,,1.80601,,2971430.0,,0.7136640000000001,,1634480.0,,0.0184594,,214314.0,,3.14814,,4305530.0,,3.00452,,4171560.0,
MUR+MOCL/LWAL+DNO/FC/HBET:1-2,74.5679,42.9294,0.000455781,,18603.9,,0.00749881,,166415.0,,0.0173813,,322779.0,,0.00512854,,121828.0,,0.0398759,,626287.0,,0.027020099999999995,,459372.0,,0.012069499999999999,,240278.0,,0.00044391699999999994,,18276.5,,0.043004099999999996,,665315.0,,0.041382199999999994,,645286.0,
MUR+ADO/LWAL+DNO/FW/HBET:1,74.5679,42.9294,0.00357352,,7157.04,,0.049663099999999995,,49749.7,,0.107724,,89013.8,,0.0346719,,37592.4,,0.22932399999999997,,158862.0,,0.16134400000000002,,121349.0,,0.0767988,,68490.9,,0.00348208,,7063.16,,0.24548299999999998,,167415.0,,0.237171,,163056.0,
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.5679,42.9294,0.0131869,,134215.0,,0.233114,,964371.0,,0.550938,,1775920.0,,0.158236,,723462.0,,1.28435,,3304280.0,,0.864042,,2469590.0,,0.379788,,1349290.0,,0.012832399999999999,,132470.0,,1.38704,,3498360.0,,1.3338299999999998,,3399010.0,
MCF+MOC/LWAL+DNO/FC/HBET:1-5,74.5871,42.9283,0.000689924,,2965.36,,0.00921396,,21179.0,,0.0274582,,46935.0,,0.00760699,,18077.7,,0.103147,,124019.0,,0.049531099999999995,,72512.7,,0.018657299999999998,,35092.3,,0.000558008,,2550.99,,0.0917126,,114050.0,,0.0901961,,112656.0,
UNK,74.5871,42.9283,0.000298315,,2126.71,,0.00333694,,15659.2,,0.00901572,,34563.5,,0.00277447,,13339.7,,0.0291586,,87734.1,,0.0153219,,52795.7,,0.0063298,,25918.6,,0.000245669,,1823.49,,0.0263899,,81204.2,,0.0260072,,80272.1,
CR+PC/LWAL+DUC/FC/HBET:1-16,74.5871,42.9283,0.00110726,,16263.6,,0.0207629,,110512.0,,0.06993780000000001,,239556.0,,0.0170025,,94744.3,,0.32164699999999996,,645701.0,,0.135951,,369386.0,,0.0456709,,180178.0,,0.000872355,,14045.0,,0.277345,,589100.0,,0.271987,,581528.0,
CR+PC/LFLS+DUC/FC/HBET:5-9,74.5871,42.9283,0.00506856,,73558.4,,0.08042250000000001,,331597.0,,0.275725,,665853.0,,0.08165130000000001,,329551.0,,0.754386,,1230070.0,,0.497722,,955986.0,,0.205896,,557170.0,,0.00747582,,91552.8,,0.9359,,1431280.0,,0.919858,,1415180.0,
CR+CIP/LFM+DUC/FC/HBET:1-7,74.5871,42.9283,0.010559200000000001,,75030.1,,0.12561,,365799.0,,0.35344000000000003,,703578.0,,0.104224,,320158.0,,1.2418,,1634660.0,,0.618531,,1019870.0,,0.24460500000000002,,550693.0,,0.00866008,,67022.6,,1.11019,,1516720.0,,1.0927200000000001,,1500230.0,
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.5871,42.9283,0.018537900000000003,,47664.4,,0.23332600000000003,,265468.0,,0.694809,,558263.0,,0.234504,,263535.0,,1.64285,,1012780.0,,1.16239,,800589.0,,0.5352680000000001,,463922.0,,0.026428800000000002,,61009.3,,1.9923799999999998,,1171030.0,,1.9635,,1158960.0,
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.5871,42.9283,0.0,,71.9559,,1.41989e-05,,3300.72,,0.00019941799999999998,,13523.6,,9.2154e-06,,2537.55,,0.00350897,,85263.4,,0.0006747410000000001,,28681.3,,9.166e-05,,8500.6,,0.0,,51.1525,,0.00218061,,62369.4,,0.00211389,,61057.3,
MUR+MOCL/LWAL+DNO/FC/HBET:1-2,74.5871,42.9283,0.00037206699999999996,,11952.9,,0.00378945,,84889.4,,0.00967488,,181952.0,,0.0031663,,72503.1,,0.028733699999999997,,438142.0,,0.0158872,,272347.0,,0.006923,,137900.0,,0.000308818,,10275.8,,0.0262531,,407968.0,,0.0259033,,403603.0,
MUR+ADO/LWAL+DNO/FW/HBET:1,74.5871,42.9283,0.00229356,,3782.5,,0.0214535,,22253.6,,0.0517613,,43799.6,,0.018013499999999998,,19247.0,,0.140625,,94717.8,,0.08203339999999999,,62585.9,,0.0377645,,34168.1,,0.00191994,,3310.61,,0.129748,,89092.5,,0.128182,,88264.7,
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.5871,42.9283,0.00720947,,53580.8,,0.07571060000000002,,322166.0,,0.196774,,650284.0,,0.06313959999999999,,278106.0,,0.596002,,1481080.0,,0.32607800000000003,,947440.0,,0.140007,,502438.0,,0.00597256,,46837.9,,0.543734,,1384950.0,,0.5363640000000001,,1370980.0,
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.6178,42.9233,0.00607259,,15866.6,,0.0650914,,75792.2,,0.21185500000000002,,166847.0,,0.0794534,,85602.9,,0.611142,,347563.0,,0.35812,,240265.0,,0.17011600000000002,,142996.0,,0.00766122,,18599.6,,0.611309,,350201.0,,0.609132,,349310.0,
CR+CIP/LFINF+DNO/FC/HBET:3-7,74.6178,42.9233,0.0141746,,175839.0,,0.182556,,688249.0,,0.684499,,1452910.0,,0.229233,,769620.0,,2.33356,,3119800.0,,1.24561,,2100720.0,,0.536094,,1250070.0,,0.0182444,,202168.0,,2.31386,,3131570.0,,2.3043,,3122960.0,
UNK,74.6178,42.9233,0.00179284,,14863.1,,0.019556599999999997,,94410.5,,0.0578393,,219711.0,,0.0199655,,94850.5,,0.221887,,632491.0,,0.0992283,,336489.0,,0.042489400000000004,,171542.0,,0.00122611,,11206.3,,0.17003,,514004.0,,0.169423,,512551.0,
CR+PC/LFLS+DUC/FC/HBET:5-9,74.6178,42.9233,0.0132892,,197023.0,,0.176894,,767152.0,,0.680207,,1618160.0,,0.22323800000000002,,857497.0,,2.40522,,3510070.0,,1.25662,,2346120.0,,0.5302859999999999,,1391890.0,,0.017177099999999997,,226530.0,,2.37902,,3519840.0,,2.3688700000000003,,3509970.0,
MCF+MOC/LWAL+DNO/FC/HBET:1-5,74.6178,42.9233,0.00693383,,41085.6,,0.102405,,253108.0,,0.348571,,594671.0,,0.10594300000000001,,254587.0,,1.62973,,1817340.0,,0.642067,,924619.0,,0.247202,,462296.0,,0.00452617,,31266.1,,1.1918600000000001,,1449560.0,,1.18697,,1445170.0,
CR+PC/LWAL+DUC/FC/HBET:1-16,74.6178,42.9233,0.0031075,,88415.6,,0.0763058,,506652.0,,0.324998,,1165310.0,,0.0810095,,509284.0,,2.05891,,3731660.0,,0.665518,,1816710.0,,0.218604,,909225.0,,0.00189714,,68065.1,,1.3927200000000002,,2908120.0,,1.3859299999999999,,2898740.0,
CR+CIP/LFM+DUC/FC/HBET:1-7,74.6178,42.9233,0.030249500000000002,,261087.0,,0.35630500000000004,,1094250.0,,1.1198,,2205120.0,,0.36586399999999997,,1094130.0,,4.8310900000000006,,5862780.0,,1.9933400000000001,,3217880.0,,0.8091619999999999,,1782500.0,,0.0205912,,212758.0,,3.5830800000000003,,4780850.0,,3.5690800000000005,,4767910.0,
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.6178,42.9233,7.83956e-09,,329.60699999999997,,5.63401e-05,,7703.91,,0.00060917,,33155.1,,6.01254e-05,,7908.72,,0.012437,,260738.0,,0.00186832,,69896.4,,0.000338335,,22541.6,,0.0,,189.81099999999998,,0.00563549,,150297.0,,0.00559243,,149490.0,
MUR+MOCL/LWAL+DNO/FC/HBET:1-2,74.6178,42.9233,0.00079791,,28208.2,,0.00753752,,171459.0,,0.020716599999999998,,385167.0,,0.00765061,,171880.0,,0.0712724,,1036780.0,,0.0341809,,576766.0,,0.0155114,,303827.0,,0.0005576380000000001,,21368.6,,0.056026,,856755.0,,0.0558427,,854505.0,
MUR+ADO/LWAL+DNO/FW/HBET:1,74.6178,42.9233,0.00699049,,12167.9,,0.0583188,,60836.7,,0.149355,,124383.0,,0.058877599999999995,,60728.9,,0.458916,,294890.0,,0.23683400000000002,,177519.0,,0.11397,,100654.0,,0.00497852,,9537.04,,0.37056999999999995,,250485.0,,0.369477,,249914.0,
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.6178,42.9233,0.028531900000000002,,237977.0,,0.282708,,1222200.0,,0.7935369999999999,,2575690.0,,0.287379,,1222160.0,,2.79128,,6523510.0,,1.3218299999999998,,3756040.0,,0.5910449999999999,,2064880.0,,0.019771900000000002,,186177.0,,2.1858400000000002,,5449510.0,,2.17857,,5436000.0,
CR+PC/LFLS+DUC/FC/HBET:5-9,74.6282,42.9285,0.00152841,,25330.4,,0.018902900000000004,,95744.3,,0.0823046,,211467.0,,0.027070999999999998,,113762.0,,0.326921,,487489.0,,0.158779,,312660.0,,0.0648131,,183384.0,,0.00180439,,28023.0,,0.316231,,482061.0,,0.3153,,481135.0,
MCF+MOC/LWAL+DNO/FC/HBET:1-5,74.6282,42.9285,0.000817615,,5872.79,,0.0128483,,35770.3,,0.0511899,,91485.9,,0.0151542,,39210.9,,0.273975,,304577.0,,0.0995711,,146869.0,,0.0362589,,71372.6,,0.000460258,,4109.87,,0.19504100000000002,,238419.0,,0.194484,,237919.0,
MR+MOC/LWAL+DNO/FC/HBET:3-5,74.6282,42.9285,0.00478753,,13929.6,,0.0507791,,65133.6,,0.184343,,152667.0,,0.06929060000000001,,78899.7,,0.588485,,339527.0,,0.323973,,225228.0,,0.149207,,131665.0,,0.00563331,,15606.8,,0.578112,,337849.0,,0.576687,,337257.0,
CR+CIP/LFM+DUC/FC/HBET:1-7,74.6282,42.9285,0.00302231,,31399.1,,0.0369795,,128368.0,,0.132927,,275024.0,,0.042792500000000004,,137403.0,,0.648633,,785355.0,,0.248252,,411461.0,,0.09615180000000001,,223314.0,,0.00180957,,24086.4,,0.468958,,629705.0,,0.467684,,628524.0,
MUR+MOCL/LWAL+DNO/FC/HBET:1-2,74.6282,42.9285,5.99034e-05,,2410.65,,0.0005921009999999999,,14714.9,,0.00182492,,35890.0,,0.000668364,,16035.9,,0.00691587,,104082.0,,0.00312875,,55317.3,,0.00136958,,28407.2,,3.70202e-05,,1671.9,,0.00533031,,84683.0,,0.00531824,,84529.1,
CR+PC/LWAL+DUC/FC/HBET:1-16,74.6282,42.9285,0.000579475,,22023.9,,0.0149887,,123327.0,,0.0776545,,305923.0,,0.018599,,134501.0,,0.591312,,1072120.0,,0.17113599999999998,,492151.0,,0.05198049999999999,,239756.0,,0.000296933,,15630.6,,0.385967,,817946.0,,0.38464499999999996,,816116.0,
MR+MOC/LWAL+DNO/FC/HBET:1-2,74.6282,42.9285,1.02528e-07,,73.8498,,1.4231099999999998e-05,,1231.81,,0.00012226700000000001,,5496.6,,1.8062e-05,,1438.74,,0.00215685,,44909.7,,0.000341835,,11690.8,,7.47649e-05,,3846.86,,2.17625e-08,,38.7416,,0.00099433,,25693.5,,0.000989401,,25600.0,
MUR+ADO/LWAL+DNO/FW/HBET:1,74.6282,42.9285,0.00134253,,2577.08,,0.0116698,,12838.7,,0.033131,,28167.2,,0.013007,,13797.0,,0.110911,,71201.9,,0.0543577,,41213.1,,0.0253563,,22871.9,,0.000851465,,1872.35,,0.0880203,,59684.8,,0.0878407,,59590.8,
MUR+CLBRS/LWAL+DNO/FW/HBET:1-3,74.6282,42.9285,0.00343412,,32904.3,,0.035882599999999994,,167786.0,,0.11349000000000001,,380391.0,,0.0406774,,181037.0,,0.440601,,1032050.0,,0.19664,,569471.0,,0.08470280000000001,,306050.0,,0.00209919,,23874.7,,0.33820500000000003,,849644.0,,0.337426,,848187.0,
MUR+ADO/LWAL+DNO/FW/HBET:1,74.6423,42.922,5.53954e-05,,110.755,,0.000435116,,503.13699999999994,,0.00126731,,1122.96,,0.000533111,,580.414,,0.00414213,,2787.42,,0.00206528,,1634.19,,0.000992536,,928.335,,3.2121999999999995e-05,,76.0766,,0.00332171,,2354.57,,0.00331867,,2352.9,
MCF+MOC/LWAL+DNO/FC/HBET:1-5,74.557,42.9147,0.00113039,,6650.99,,0.0278753,,59894.5,,0.0714549,,115748.0,,0.0158482,,39548.8,,0.14353,,191373.0,,0.118576,,166851.0,,0.045115300000000004,,82781.4,,0.0012065,,6932.31,,0.21099,,253393.0,,0.19483399999999998,,239165.0,
